user_id,session_id,event_time,event_type,product_id,category,price,device_type,user_type
1008,2291,2024-01-17 14:25:00,checkout,1537,Home,804,Tablet,Returning
1008,2291,2024-01-17 14:29:00,purchase,1537,Home,804,Tablet,Returning
925,2292,2024-01-08 06:27:00,view,1434,Home,382,Desktop,New
645,2293,2024-02-01 00:44:00,view,1903,Electronics,738,Mobile,New
645,2293,2024-02-01 00:48:00,cart,1903,Electronics,738,Mobile,New
714,2294,2024-01-18 20:16:00,view,1659,Fashion,281,Desktop,New
714,2294,2024-01-18 20:18:00,cart,1659,Fashion,281,Desktop,New
714,2294,2024-01-18 20:22:00,checkout,1659,Fashion,281,Desktop,New
714,2294,2024-01-18 20:25:00,purchase,1659,Fashion,281,Desktop,New
860,2295,2024-01-14 04:00:00,view,1196,Electronics,503,Desktop,New
860,2295,2024-01-14 04:03:00,cart,1196,Electronics,503,Desktop,New
860,2295,2024-01-14 04:04:00,checkout,1196,Electronics,503,Desktop,New
860,2295,2024-01-14 04:06:00,purchase,1196,Electronics,503,Desktop,New
21,2296,2024-01-04 22:44:00,view,1193,Electronics,686,Mobile,Returning
21,2296,2024-01-04 22:48:00,cart,1193,Electronics,686,Mobile,Returning
21,2296,2024-01-04 22:49:00,checkout,1193,Electronics,686,Mobile,Returning
21,2296,2024-01-04 22:53:00,purchase,1193,Electronics,686,Mobile,Returning
242,2297,2024-01-01 02:33:00,view,1671,Electronics,577,Mobile,Returning
455,2298,2024-01-12 08:30:00,view,1768,Beauty,808,Desktop,New
963,2299,2024-01-17 04:28:00,view,1835,Electronics,870,Mobile,New
621,2300,2024-01-20 01:36:00,view,1834,Fashion,708,Mobile,New
621,2300,2024-01-20 01:39:00,cart,1834,Fashion,708,Mobile,New
621,2300,2024-01-20 01:41:00,checkout,1834,Fashion,708,Mobile,New
621,2300,2024-01-20 01:45:00,purchase,1834,Fashion,708,Mobile,New
303,2301,2024-01-23 19:43:00,view,1656,Electronics,433,Mobile,New
303,2301,2024-01-23 19:44:00,cart,1656,Electronics,433,Mobile,New
1620,2302,2024-01-05 01:58:00,view,1955,Beauty,371,Mobile,Returning
1619,2303,2024-01-03 12:59:00,view,1384,Fashion,209,Mobile,New
1619,2303,2024-01-03 13:02:00,cart,1384,Fashion,209,Mobile,New
1619,2303,2024-01-03 13:06:00,checkout,1384,Fashion,209,Mobile,New
803,2304,2024-01-01 19:20:00,view,1874,Beauty,888,Desktop,New
803,2304,2024-01-01 19:23:00,cart,1874,Beauty,888,Desktop,New
803,2304,2024-01-01 19:27:00,checkout,1874,Beauty,888,Desktop,New
803,2304,2024-01-01 19:30:00,purchase,1874,Beauty,888,Desktop,New
964,2305,2024-01-21 18:34:00,view,1648,Electronics,751,Desktop,New
69,2306,2024-01-22 00:59:00,view,1026,Home,436,Desktop,New
69,2306,2024-01-22 01:01:00,cart,1026,Home,436,Desktop,New
69,2306,2024-01-22 01:03:00,checkout,1026,Home,436,Desktop,New
69,2306,2024-01-22 01:05:00,purchase,1026,Home,436,Desktop,New
1153,2307,2024-01-02 18:29:00,view,1602,Fashion,42,Mobile,Returning
1153,2307,2024-01-02 18:30:00,cart,1602,Fashion,42,Mobile,Returning
1153,2307,2024-01-02 18:32:00,checkout,1602,Fashion,42,Mobile,Returning
196,2308,2024-01-06 10:08:00,view,1854,Fashion,256,Desktop,New
140,2309,2024-01-14 16:20:00,view,1938,Fashion,58,Mobile,Returning
140,2309,2024-01-14 16:24:00,cart,1938,Fashion,58,Mobile,Returning
1468,2310,2024-01-20 08:06:00,view,1944,Fashion,747,Mobile,New
283,2311,2024-01-30 14:59:00,view,1430,Fashion,505,Mobile,New
283,2311,2024-01-30 15:00:00,cart,1430,Fashion,505,Mobile,New
312,2312,2024-02-02 07:00:00,view,1309,Home,373,Mobile,New
746,2313,2024-02-03 09:10:00,view,1226,Fashion,161,Mobile,Returning
1559,2314,2024-01-22 01:32:00,view,1391,Fashion,838,Mobile,Returning
1559,2314,2024-01-22 01:34:00,cart,1391,Fashion,838,Mobile,Returning
1689,2315,2024-01-08 13:00:00,view,1854,Electronics,166,Mobile,Returning
277,2316,2024-01-31 16:22:00,view,1677,Fashion,829,Mobile,Returning
61,2317,2024-01-12 16:34:00,view,1528,Beauty,273,Tablet,New
61,2317,2024-01-12 16:37:00,cart,1528,Beauty,273,Tablet,New
61,2317,2024-01-12 16:39:00,checkout,1528,Beauty,273,Tablet,New
1343,2318,2024-01-18 01:27:00,view,1739,Fashion,347,Mobile,Returning
1914,2319,2024-01-15 15:32:00,view,1910,Electronics,559,Desktop,New
1914,2319,2024-01-15 15:34:00,cart,1910,Electronics,559,Desktop,New
1914,2319,2024-01-15 15:36:00,checkout,1910,Electronics,559,Desktop,New
1914,2319,2024-01-15 15:40:00,purchase,1910,Electronics,559,Desktop,New
52,2320,2024-01-21 19:20:00,view,1128,Beauty,573,Mobile,Returning
52,2320,2024-01-21 19:24:00,cart,1128,Beauty,573,Mobile,Returning
52,2320,2024-01-21 19:25:00,checkout,1128,Beauty,573,Mobile,Returning
1880,2321,2024-01-21 04:31:00,view,1367,Fashion,121,Mobile,New
153,2322,2024-01-24 11:53:00,view,1981,Electronics,415,Tablet,New
153,2322,2024-01-24 11:57:00,cart,1981,Electronics,415,Tablet,New
1773,2323,2024-01-30 17:09:00,view,1547,Beauty,676,Mobile,Returning
1773,2323,2024-01-30 17:10:00,cart,1547,Beauty,676,Mobile,Returning
1773,2323,2024-01-30 17:13:00,checkout,1547,Beauty,676,Mobile,Returning
1773,2323,2024-01-30 17:15:00,purchase,1547,Beauty,676,Mobile,Returning
1335,2324,2024-01-13 08:21:00,view,1942,Home,935,Mobile,Returning
1838,2325,2024-02-02 11:38:00,view,1940,Electronics,292,Desktop,New
544,2326,2024-01-19 14:27:00,view,1413,Beauty,832,Mobile,Returning
544,2326,2024-01-19 14:30:00,cart,1413,Beauty,832,Mobile,Returning
544,2326,2024-01-19 14:34:00,checkout,1413,Beauty,832,Mobile,Returning
544,2326,2024-01-19 14:36:00,purchase,1413,Beauty,832,Mobile,Returning
567,2327,2024-01-17 08:50:00,view,1291,Electronics,974,Desktop,New
567,2327,2024-01-17 08:54:00,cart,1291,Electronics,974,Desktop,New
567,2327,2024-01-17 08:56:00,checkout,1291,Electronics,974,Desktop,New
567,2327,2024-01-17 09:00:00,purchase,1291,Electronics,974,Desktop,New
1888,2328,2024-01-28 04:33:00,view,1789,Electronics,206,Mobile,New
1888,2328,2024-01-28 04:34:00,cart,1789,Electronics,206,Mobile,New
1888,2328,2024-01-28 04:38:00,checkout,1789,Electronics,206,Mobile,New
1888,2328,2024-01-28 04:42:00,purchase,1789,Electronics,206,Mobile,New
1413,2329,2024-01-12 09:15:00,view,1291,Beauty,886,Mobile,New
1413,2329,2024-01-12 09:18:00,cart,1291,Beauty,886,Mobile,New
1572,2330,2024-01-31 08:28:00,view,1628,Fashion,171,Mobile,New
1572,2330,2024-01-31 08:32:00,cart,1628,Fashion,171,Mobile,New
1572,2330,2024-01-31 08:35:00,checkout,1628,Fashion,171,Mobile,New
1572,2330,2024-01-31 08:37:00,purchase,1628,Fashion,171,Mobile,New
622,2331,2024-01-12 13:20:00,view,1308,Fashion,952,Mobile,New
1201,2332,2024-01-28 02:09:00,view,1202,Electronics,562,Desktop,Returning
1201,2332,2024-01-28 02:13:00,cart,1202,Electronics,562,Desktop,Returning
1386,2333,2024-01-07 21:47:00,view,1106,Electronics,624,Desktop,New
314,2334,2024-01-18 16:38:00,view,1575,Electronics,546,Mobile,Returning
314,2334,2024-01-18 16:39:00,cart,1575,Electronics,546,Mobile,Returning
314,2334,2024-01-18 16:42:00,checkout,1575,Electronics,546,Mobile,Returning
314,2334,2024-01-18 16:43:00,purchase,1575,Electronics,546,Mobile,Returning
807,2335,2024-01-11 07:27:00,view,1384,Fashion,677,Mobile,Returning
848,2336,2024-01-01 22:23:00,view,1368,Electronics,192,Desktop,Returning
848,2336,2024-01-01 22:24:00,cart,1368,Electronics,192,Desktop,Returning
848,2336,2024-01-01 22:27:00,checkout,1368,Electronics,192,Desktop,Returning
848,2336,2024-01-01 22:31:00,purchase,1368,Electronics,192,Desktop,Returning
97,2337,2024-01-26 20:04:00,view,1891,Beauty,81,Mobile,New
97,2337,2024-01-26 20:07:00,cart,1891,Beauty,81,Mobile,New
97,2337,2024-01-26 20:08:00,checkout,1891,Beauty,81,Mobile,New
881,2338,2024-01-01 18:20:00,view,1195,Fashion,758,Mobile,New
881,2338,2024-01-01 18:21:00,cart,1195,Fashion,758,Mobile,New
881,2338,2024-01-01 18:25:00,checkout,1195,Fashion,758,Mobile,New
881,2338,2024-01-01 18:26:00,purchase,1195,Fashion,758,Mobile,New
1237,2339,2024-01-19 18:55:00,view,1784,Beauty,375,Mobile,Returning
1237,2339,2024-01-19 18:56:00,cart,1784,Beauty,375,Mobile,Returning
1237,2339,2024-01-19 18:57:00,checkout,1784,Beauty,375,Mobile,Returning
1237,2339,2024-01-19 18:59:00,purchase,1784,Beauty,375,Mobile,Returning
829,2340,2024-01-18 20:40:00,view,1692,Beauty,203,Mobile,Returning
137,2341,2024-01-02 19:46:00,view,1714,Electronics,408,Desktop,New
137,2341,2024-01-02 19:49:00,cart,1714,Electronics,408,Desktop,New
137,2341,2024-01-02 19:53:00,checkout,1714,Electronics,408,Desktop,New
137,2341,2024-01-02 19:55:00,purchase,1714,Electronics,408,Desktop,New
1030,2342,2024-01-30 19:04:00,view,1065,Electronics,830,Tablet,Returning
1030,2342,2024-01-30 19:08:00,cart,1065,Electronics,830,Tablet,Returning
1011,2343,2024-01-01 14:03:00,view,1342,Fashion,163,Mobile,New
109,2344,2024-01-03 09:28:00,view,1183,Electronics,674,Mobile,New
547,2345,2024-01-30 03:04:00,view,1214,Home,11,Mobile,New
547,2345,2024-01-30 03:07:00,cart,1214,Home,11,Mobile,New
547,2345,2024-01-30 03:08:00,checkout,1214,Home,11,Mobile,New
1063,2346,2024-01-09 02:26:00,view,1031,Fashion,978,Mobile,Returning
1063,2346,2024-01-09 02:28:00,cart,1031,Fashion,978,Mobile,Returning
1063,2346,2024-01-09 02:32:00,checkout,1031,Fashion,978,Mobile,Returning
1063,2346,2024-01-09 02:34:00,purchase,1031,Fashion,978,Mobile,Returning
662,2347,2024-02-01 15:57:00,view,1655,Fashion,90,Mobile,Returning
662,2347,2024-02-01 16:00:00,cart,1655,Fashion,90,Mobile,Returning
425,2348,2024-01-20 16:59:00,view,1779,Home,296,Desktop,New
425,2348,2024-01-20 17:01:00,cart,1779,Home,296,Desktop,New
425,2348,2024-01-20 17:04:00,checkout,1779,Home,296,Desktop,New
425,2348,2024-01-20 17:07:00,purchase,1779,Home,296,Desktop,New
630,2349,2024-01-15 08:52:00,view,1636,Beauty,652,Mobile,New
261,2350,2024-01-27 07:54:00,view,1050,Beauty,428,Mobile,Returning
1450,2351,2024-01-10 12:20:00,view,1911,Home,990,Mobile,Returning
1450,2351,2024-01-10 12:21:00,cart,1911,Home,990,Mobile,Returning
87,2352,2024-01-14 16:38:00,view,1285,Fashion,180,Mobile,Returning
87,2352,2024-01-14 16:42:00,cart,1285,Fashion,180,Mobile,Returning
465,2353,2024-01-03 05:03:00,view,1501,Fashion,914,Mobile,Returning
465,2353,2024-01-03 05:07:00,cart,1501,Fashion,914,Mobile,Returning
465,2353,2024-01-03 05:11:00,checkout,1501,Fashion,914,Mobile,Returning
76,2354,2024-01-14 04:09:00,view,1940,Fashion,230,Desktop,Returning
76,2354,2024-01-14 04:12:00,cart,1940,Fashion,230,Desktop,Returning
76,2354,2024-01-14 04:15:00,checkout,1940,Fashion,230,Desktop,Returning
76,2354,2024-01-14 04:17:00,purchase,1940,Fashion,230,Desktop,Returning
471,2355,2024-01-11 20:14:00,view,1261,Home,891,Mobile,New
471,2355,2024-01-11 20:18:00,cart,1261,Home,891,Mobile,New
471,2355,2024-01-11 20:22:00,checkout,1261,Home,891,Mobile,New
471,2355,2024-01-11 20:23:00,purchase,1261,Home,891,Mobile,New
2000,2356,2024-02-03 07:28:00,view,1052,Electronics,426,Desktop,New
2000,2356,2024-02-03 07:29:00,cart,1052,Electronics,426,Desktop,New
2000,2356,2024-02-03 07:31:00,checkout,1052,Electronics,426,Desktop,New
2000,2356,2024-02-03 07:33:00,purchase,1052,Electronics,426,Desktop,New
1987,2357,2024-01-16 11:09:00,view,1460,Home,461,Mobile,Returning
1987,2357,2024-01-16 11:11:00,cart,1460,Home,461,Mobile,Returning
414,2358,2024-01-22 09:28:00,view,1958,Fashion,381,Mobile,New
825,2359,2024-01-16 06:34:00,view,1653,Home,46,Mobile,New
825,2359,2024-01-16 06:37:00,cart,1653,Home,46,Mobile,New
825,2359,2024-01-16 06:40:00,checkout,1653,Home,46,Mobile,New
825,2359,2024-01-16 06:44:00,purchase,1653,Home,46,Mobile,New
895,2360,2024-01-29 04:57:00,view,1258,Fashion,448,Mobile,Returning
895,2360,2024-01-29 05:01:00,cart,1258,Fashion,448,Mobile,Returning
895,2360,2024-01-29 05:05:00,checkout,1258,Fashion,448,Mobile,Returning
895,2360,2024-01-29 05:08:00,purchase,1258,Fashion,448,Mobile,Returning
726,2361,2024-02-03 13:13:00,view,1314,Beauty,934,Mobile,Returning
726,2361,2024-02-03 13:15:00,cart,1314,Beauty,934,Mobile,Returning
726,2361,2024-02-03 13:16:00,checkout,1314,Beauty,934,Mobile,Returning
726,2361,2024-02-03 13:18:00,purchase,1314,Beauty,934,Mobile,Returning
457,2362,2024-01-31 19:37:00,view,1764,Beauty,259,Mobile,New
457,2362,2024-01-31 19:38:00,cart,1764,Beauty,259,Mobile,New
457,2362,2024-01-31 19:39:00,checkout,1764,Beauty,259,Mobile,New
457,2362,2024-01-31 19:42:00,purchase,1764,Beauty,259,Mobile,New
1309,2363,2024-01-19 16:24:00,view,1577,Home,526,Desktop,New
1263,2364,2024-01-16 06:57:00,view,1169,Beauty,789,Desktop,New
1263,2364,2024-01-16 06:59:00,cart,1169,Beauty,789,Desktop,New
1263,2364,2024-01-16 07:00:00,checkout,1169,Beauty,789,Desktop,New
1263,2364,2024-01-16 07:01:00,purchase,1169,Beauty,789,Desktop,New
1701,2365,2024-01-19 01:25:00,view,1562,Electronics,326,Mobile,Returning
1623,2366,2024-01-07 23:06:00,view,1640,Home,699,Mobile,New
1623,2366,2024-01-07 23:09:00,cart,1640,Home,699,Mobile,New
1623,2366,2024-01-07 23:12:00,checkout,1640,Home,699,Mobile,New
1623,2366,2024-01-07 23:15:00,purchase,1640,Home,699,Mobile,New
653,2367,2024-01-26 15:58:00,view,1664,Fashion,998,Mobile,New
672,2368,2024-02-02 23:48:00,view,1528,Electronics,532,Mobile,Returning
672,2368,2024-02-02 23:50:00,cart,1528,Electronics,532,Mobile,Returning
672,2368,2024-02-02 23:52:00,checkout,1528,Electronics,532,Mobile,Returning
672,2368,2024-02-02 23:53:00,purchase,1528,Electronics,532,Mobile,Returning
1582,2369,2024-01-08 15:41:00,view,1767,Beauty,340,Mobile,New
1396,2370,2024-01-07 04:49:00,view,1993,Home,140,Desktop,Returning
495,2371,2024-01-09 10:30:00,view,1437,Electronics,610,Mobile,New
1648,2372,2024-01-30 00:17:00,view,1349,Fashion,472,Mobile,Returning
1943,2373,2024-01-02 17:08:00,view,1881,Electronics,744,Mobile,Returning
1943,2373,2024-01-02 17:09:00,cart,1881,Electronics,744,Mobile,Returning
1069,2374,2024-01-09 14:14:00,view,1781,Electronics,840,Mobile,New
1069,2374,2024-01-09 14:16:00,cart,1781,Electronics,840,Mobile,New
1425,2375,2024-01-18 17:04:00,view,1043,Home,802,Desktop,Returning
1271,2376,2024-01-23 01:52:00,view,1103,Beauty,405,Mobile,Returning
1640,2377,2024-01-20 22:19:00,view,1820,Electronics,574,Mobile,Returning
1640,2377,2024-01-20 22:21:00,cart,1820,Electronics,574,Mobile,Returning
1640,2377,2024-01-20 22:24:00,checkout,1820,Electronics,574,Mobile,Returning
1640,2377,2024-01-20 22:25:00,purchase,1820,Electronics,574,Mobile,Returning
597,2378,2024-02-04 08:44:00,view,1790,Fashion,45,Desktop,Returning
450,2379,2024-01-24 03:36:00,view,1566,Beauty,315,Mobile,New
450,2379,2024-01-24 03:38:00,cart,1566,Beauty,315,Mobile,New
450,2379,2024-01-24 03:41:00,checkout,1566,Beauty,315,Mobile,New
450,2379,2024-01-24 03:45:00,purchase,1566,Beauty,315,Mobile,New
485,2380,2024-01-17 00:35:00,view,1956,Beauty,420,Desktop,New
646,2381,2024-01-25 23:48:00,view,1831,Electronics,572,Mobile,Returning
646,2381,2024-01-25 23:52:00,cart,1831,Electronics,572,Mobile,Returning
646,2381,2024-01-25 23:55:00,checkout,1831,Electronics,572,Mobile,Returning
646,2381,2024-01-25 23:57:00,purchase,1831,Electronics,572,Mobile,Returning
620,2382,2024-01-12 12:08:00,view,1451,Beauty,717,Mobile,Returning
620,2382,2024-01-12 12:11:00,cart,1451,Beauty,717,Mobile,Returning
620,2382,2024-01-12 12:13:00,checkout,1451,Beauty,717,Mobile,Returning
620,2382,2024-01-12 12:16:00,purchase,1451,Beauty,717,Mobile,Returning
1042,2383,2024-01-05 08:53:00,view,1679,Beauty,870,Desktop,Returning
1042,2383,2024-01-05 08:57:00,cart,1679,Beauty,870,Desktop,Returning
1630,2384,2024-01-18 09:30:00,view,1676,Home,632,Mobile,New
662,2385,2024-01-27 14:48:00,view,1516,Fashion,228,Mobile,Returning
758,2386,2024-02-01 19:30:00,view,1465,Electronics,716,Mobile,New
758,2386,2024-02-01 19:34:00,cart,1465,Electronics,716,Mobile,New
289,2387,2024-01-20 17:37:00,view,1057,Electronics,511,Mobile,New
1438,2388,2024-01-12 08:23:00,view,1613,Home,823,Desktop,Returning
1438,2388,2024-01-12 08:26:00,cart,1613,Home,823,Desktop,Returning
1438,2388,2024-01-12 08:29:00,checkout,1613,Home,823,Desktop,Returning
1438,2388,2024-01-12 08:33:00,purchase,1613,Home,823,Desktop,Returning
721,2389,2024-02-02 02:08:00,view,1962,Fashion,441,Desktop,Returning
721,2389,2024-02-02 02:12:00,cart,1962,Fashion,441,Desktop,Returning
721,2389,2024-02-02 02:15:00,checkout,1962,Fashion,441,Desktop,Returning
721,2389,2024-02-02 02:16:00,purchase,1962,Fashion,441,Desktop,Returning
638,2390,2024-01-16 02:27:00,view,1065,Electronics,501,Tablet,New
638,2390,2024-01-16 02:28:00,cart,1065,Electronics,501,Tablet,New
235,2391,2024-01-25 11:34:00,view,1228,Electronics,786,Desktop,New
235,2391,2024-01-25 11:35:00,cart,1228,Electronics,786,Desktop,New
416,2392,2024-01-28 07:37:00,view,1184,Home,661,Mobile,New
938,2393,2024-01-03 03:46:00,view,1522,Home,897,Mobile,Returning
938,2393,2024-01-03 03:49:00,cart,1522,Home,897,Mobile,Returning
938,2393,2024-01-03 03:51:00,checkout,1522,Home,897,Mobile,Returning
938,2393,2024-01-03 03:53:00,purchase,1522,Home,897,Mobile,Returning
499,2394,2024-01-24 13:00:00,view,1980,Beauty,157,Mobile,Returning
974,2395,2024-01-05 14:15:00,view,1537,Home,428,Mobile,New
974,2395,2024-01-05 14:17:00,cart,1537,Home,428,Mobile,New
974,2395,2024-01-05 14:20:00,checkout,1537,Home,428,Mobile,New
634,2396,2024-01-13 18:10:00,view,1241,Beauty,613,Mobile,New
1674,2397,2024-01-24 19:24:00,view,1718,Home,209,Desktop,Returning
1674,2397,2024-01-24 19:26:00,cart,1718,Home,209,Desktop,Returning
1674,2397,2024-01-24 19:27:00,checkout,1718,Home,209,Desktop,Returning
1020,2398,2024-01-23 22:50:00,view,1683,Electronics,838,Mobile,New
1020,2398,2024-01-23 22:52:00,cart,1683,Electronics,838,Mobile,New
1020,2398,2024-01-23 22:55:00,checkout,1683,Electronics,838,Mobile,New
1020,2398,2024-01-23 22:58:00,purchase,1683,Electronics,838,Mobile,New
115,2399,2024-01-09 16:25:00,view,1412,Electronics,137,Mobile,Returning
932,2400,2024-01-17 01:51:00,view,1387,Fashion,557,Mobile,Returning
674,2401,2024-01-19 19:04:00,view,1123,Electronics,430,Desktop,New
1737,2402,2024-01-11 21:58:00,view,1915,Beauty,150,Desktop,New
1737,2402,2024-01-11 21:59:00,cart,1915,Beauty,150,Desktop,New
1258,2403,2024-02-01 19:52:00,view,1336,Home,414,Desktop,New
1564,2404,2024-01-06 18:08:00,view,1730,Fashion,972,Mobile,New
1564,2404,2024-01-06 18:10:00,cart,1730,Fashion,972,Mobile,New
1564,2404,2024-01-06 18:12:00,checkout,1730,Fashion,972,Mobile,New
1564,2404,2024-01-06 18:16:00,purchase,1730,Fashion,972,Mobile,New
1035,2405,2024-01-24 03:53:00,view,1268,Fashion,54,Desktop,New
1035,2405,2024-01-24 03:56:00,cart,1268,Fashion,54,Desktop,New
1035,2405,2024-01-24 03:57:00,checkout,1268,Fashion,54,Desktop,New
1035,2405,2024-01-24 03:59:00,purchase,1268,Fashion,54,Desktop,New
206,2406,2024-01-12 17:40:00,view,1690,Electronics,244,Mobile,New
1703,2407,2024-01-12 00:21:00,view,1352,Fashion,454,Desktop,New
1703,2407,2024-01-12 00:24:00,cart,1352,Fashion,454,Desktop,New
1703,2407,2024-01-12 00:25:00,checkout,1352,Fashion,454,Desktop,New
1703,2407,2024-01-12 00:29:00,purchase,1352,Fashion,454,Desktop,New
247,2408,2024-01-03 05:09:00,view,1872,Electronics,72,Mobile,New
1583,2409,2024-01-05 02:54:00,view,1942,Fashion,660,Mobile,New
1583,2409,2024-01-05 02:55:00,cart,1942,Fashion,660,Mobile,New
1583,2409,2024-01-05 02:58:00,checkout,1942,Fashion,660,Mobile,New
758,2410,2024-01-09 16:55:00,view,1461,Fashion,219,Mobile,New
1151,2411,2024-01-27 20:34:00,view,1850,Home,424,Desktop,Returning
1151,2411,2024-01-27 20:36:00,cart,1850,Home,424,Desktop,Returning
1151,2411,2024-01-27 20:37:00,checkout,1850,Home,424,Desktop,Returning
1151,2411,2024-01-27 20:40:00,purchase,1850,Home,424,Desktop,Returning
147,2412,2024-01-24 01:02:00,view,1167,Beauty,772,Mobile,Returning
118,2413,2024-01-08 14:55:00,view,1549,Home,673,Desktop,New
1935,2414,2024-01-11 20:03:00,view,1274,Electronics,818,Mobile,Returning
1406,2415,2024-01-12 05:50:00,view,1863,Home,869,Mobile,New
1406,2415,2024-01-12 05:54:00,cart,1863,Home,869,Mobile,New
1406,2415,2024-01-12 05:58:00,checkout,1863,Home,869,Mobile,New
1406,2415,2024-01-12 05:59:00,purchase,1863,Home,869,Mobile,New
412,2416,2024-01-14 04:48:00,view,1309,Fashion,438,Mobile,Returning
1688,2417,2024-01-25 20:13:00,view,1160,Electronics,439,Mobile,New
1608,2418,2024-01-20 13:31:00,view,1277,Fashion,370,Mobile,Returning
1608,2418,2024-01-20 13:34:00,cart,1277,Fashion,370,Mobile,Returning
363,2419,2024-01-29 20:06:00,view,1006,Home,589,Mobile,New
363,2419,2024-01-29 20:08:00,cart,1006,Home,589,Mobile,New
1533,2420,2024-01-09 03:49:00,view,1954,Fashion,356,Desktop,Returning
137,2421,2024-01-25 17:19:00,view,1252,Beauty,744,Mobile,New
1199,2422,2024-01-28 21:45:00,view,1712,Fashion,364,Tablet,Returning
1313,2423,2024-02-03 10:17:00,view,1583,Home,377,Mobile,New
1313,2423,2024-02-03 10:21:00,cart,1583,Home,377,Mobile,New
958,2424,2024-01-23 20:44:00,view,1174,Fashion,411,Desktop,New
1505,2425,2024-01-19 04:47:00,view,1077,Home,859,Mobile,New
1505,2425,2024-01-19 04:48:00,cart,1077,Home,859,Mobile,New
1505,2425,2024-01-19 04:52:00,checkout,1077,Home,859,Mobile,New
1505,2425,2024-01-19 04:53:00,purchase,1077,Home,859,Mobile,New
19,2426,2024-01-09 02:14:00,view,1125,Electronics,276,Mobile,New
195,2427,2024-01-14 20:09:00,view,1543,Fashion,391,Mobile,New
195,2427,2024-01-14 20:11:00,cart,1543,Fashion,391,Mobile,New
195,2427,2024-01-14 20:14:00,checkout,1543,Fashion,391,Mobile,New
195,2427,2024-01-14 20:16:00,purchase,1543,Fashion,391,Mobile,New
330,2428,2024-01-18 18:54:00,view,1099,Fashion,337,Mobile,New
1960,2429,2024-01-13 03:17:00,view,1024,Beauty,324,Desktop,Returning
175,2430,2024-01-25 18:06:00,view,1868,Beauty,362,Mobile,Returning
175,2430,2024-01-25 18:09:00,cart,1868,Beauty,362,Mobile,Returning
1002,2431,2024-01-27 02:29:00,view,1423,Fashion,88,Mobile,New
1002,2431,2024-01-27 02:31:00,cart,1423,Fashion,88,Mobile,New
1002,2431,2024-01-27 02:34:00,checkout,1423,Fashion,88,Mobile,New
1002,2431,2024-01-27 02:37:00,purchase,1423,Fashion,88,Mobile,New
449,2432,2024-01-28 18:07:00,view,1523,Home,269,Desktop,New
1949,2433,2024-01-05 15:57:00,view,1595,Electronics,781,Mobile,New
1949,2433,2024-01-05 16:00:00,cart,1595,Electronics,781,Mobile,New
1949,2433,2024-01-05 16:02:00,checkout,1595,Electronics,781,Mobile,New
1949,2433,2024-01-05 16:03:00,purchase,1595,Electronics,781,Mobile,New
946,2434,2024-01-02 02:33:00,view,1568,Beauty,156,Desktop,New
1378,2435,2024-01-15 23:13:00,view,1529,Fashion,913,Mobile,New
1523,2436,2024-01-27 15:20:00,view,1113,Electronics,864,Desktop,New
1523,2436,2024-01-27 15:22:00,cart,1113,Electronics,864,Desktop,New
1523,2436,2024-01-27 15:24:00,checkout,1113,Electronics,864,Desktop,New
1523,2436,2024-01-27 15:25:00,purchase,1113,Electronics,864,Desktop,New
141,2437,2024-01-18 18:24:00,view,1483,Beauty,520,Mobile,Returning
758,2438,2024-01-16 17:08:00,view,1902,Fashion,987,Mobile,New
1921,2439,2024-01-07 22:19:00,view,1391,Home,622,Mobile,Returning
1921,2439,2024-01-07 22:21:00,cart,1391,Home,622,Mobile,Returning
930,2440,2024-02-02 20:07:00,view,1508,Fashion,125,Desktop,New
930,2440,2024-02-02 20:11:00,cart,1508,Fashion,125,Desktop,New
930,2440,2024-02-02 20:14:00,checkout,1508,Fashion,125,Desktop,New
930,2440,2024-02-02 20:16:00,purchase,1508,Fashion,125,Desktop,New
93,2441,2024-01-29 21:18:00,view,1168,Home,349,Mobile,Returning
1968,2442,2024-01-29 02:59:00,view,1471,Fashion,701,Mobile,New
1968,2442,2024-01-29 03:00:00,cart,1471,Fashion,701,Mobile,New
1968,2442,2024-01-29 03:03:00,checkout,1471,Fashion,701,Mobile,New
1968,2442,2024-01-29 03:06:00,purchase,1471,Fashion,701,Mobile,New
239,2443,2024-02-01 08:35:00,view,1310,Home,954,Desktop,Returning
205,2444,2024-01-22 09:59:00,view,1028,Beauty,962,Desktop,Returning
560,2445,2024-01-14 03:00:00,view,1393,Beauty,82,Desktop,Returning
560,2445,2024-01-14 03:02:00,cart,1393,Beauty,82,Desktop,Returning
560,2445,2024-01-14 03:06:00,checkout,1393,Beauty,82,Desktop,Returning
1457,2446,2024-01-14 19:43:00,view,1964,Beauty,333,Tablet,Returning
245,2447,2024-01-20 16:42:00,view,1196,Electronics,704,Mobile,New
832,2448,2024-01-29 00:02:00,view,1384,Fashion,986,Mobile,New
832,2448,2024-01-29 00:06:00,cart,1384,Fashion,986,Mobile,New
832,2448,2024-01-29 00:08:00,checkout,1384,Fashion,986,Mobile,New
832,2448,2024-01-29 00:10:00,purchase,1384,Fashion,986,Mobile,New
1341,2449,2024-01-14 12:26:00,view,1974,Fashion,256,Desktop,New
1341,2449,2024-01-14 12:27:00,cart,1974,Fashion,256,Desktop,New
925,2450,2024-01-14 14:40:00,view,1271,Beauty,162,Desktop,New
925,2450,2024-01-14 14:41:00,cart,1271,Beauty,162,Desktop,New
