session_id,carted,checked_out,purchased,viewed,revenue,category,device_type,user_type,price_bucket
2910,0,0,0,1,0.0,Beauty,Mobile,New,High
2911,1,1,0,1,0.0,Fashion,Desktop,New,Medium
2912,1,0,0,1,0.0,Beauty,Desktop,Returning,Medium
2913,0,0,0,1,0.0,Electronics,Desktop,New,High
2914,0,0,0,1,0.0,Home,Desktop,New,High
2915,1,1,1,1,299.0,Fashion,Mobile,New,Medium
2916,0,0,0,1,0.0,Fashion,Mobile,New,Medium
2917,1,1,1,1,699.0,Home,Desktop,New,High
2918,1,1,1,1,46.0,Beauty,Mobile,New,Low
2919,1,0,0,1,0.0,Beauty,Mobile,Returning,Medium
2920,1,0,0,1,0.0,Fashion,Desktop,Returning,High
2921,1,1,0,1,0.0,Electronics,Desktop,New,High
2922,1,1,1,1,934.0,Electronics,Mobile,New,High
2923,0,0,0,1,0.0,Electronics,Desktop,New,High
2924,1,1,1,1,371.0,Fashion,Desktop,New,Medium
2925,1,1,0,1,0.0,Home,Desktop,Returning,Medium
2926,1,1,0,1,0.0,Fashion,Mobile,New,Medium
2927,1,1,1,1,552.0,Electronics,Mobile,New,High
2928,0,0,0,1,0.0,Fashion,Mobile,New,High
2929,1,0,0,1,0.0,Electronics,Mobile,New,Low
2930,0,0,0,1,0.0,Home,Mobile,Returning,Medium
2931,0,0,0,1,0.0,Beauty,Mobile,Returning,High
2932,1,0,0,1,0.0,Electronics,Mobile,Returning,Medium
2933,0,0,0,1,0.0,Home,Desktop,New,Low
2934,0,0,0,1,0.0,Home,Mobile,Returning,High
2935,1,1,1,1,216.0,Home,Desktop,Returning,Medium
2936,1,1,1,1,846.0,Home,Desktop,New,High
2937,0,0,0,1,0.0,Beauty,Mobile,New,High
2938,0,0,0,1,0.0,Electronics,Desktop,New,High
2939,1,0,0,1,0.0,Fashion,Mobile,New,High
2940,1,1,1,1,314.0,Electronics,Mobile,Returning,Medium
2941,0,0,0,1,0.0,Home,Desktop,Returning,High
2942,1,1,1,1,227.0,Beauty,Mobile,Returning,Medium
2943,0,0,0,1,0.0,Beauty,Desktop,New,High
2944,1,1,1,1,442.0,Electronics,Mobile,Returning,Medium
2945,1,1,1,1,627.0,Home,Desktop,Returning,High
2946,1,1,1,1,277.0,Fashion,Mobile,New,Medium
2947,0,0,0,1,0.0,Beauty,Desktop,Returning,Medium
2948,1,1,0,1,0.0,Fashion,Mobile,New,Medium
2949,1,1,0,1,0.0,Electronics,Desktop,New,Medium
2950,1,1,1,1,959.0,Electronics,Desktop,Returning,High
2951,0,0,0,1,0.0,Fashion,Mobile,New,Medium
2952,1,1,0,1,0.0,Electronics,Desktop,Returning,Low
2953,0,0,0,1,0.0,Fashion,Mobile,New,Medium
2954,1,1,1,1,578.0,Fashion,Desktop,New,High
2955,1,1,0,1,0.0,Beauty,Mobile,New,High
2956,0,0,0,1,0.0,Fashion,Desktop,New,High
2957,1,1,1,1,880.0,Beauty,Desktop,Returning,High
2958,1,0,0,1,0.0,Electronics,Mobile,New,High
2959,0,0,0,1,0.0,Home,Mobile,New,High
2960,1,1,1,1,79.0,Home,Mobile,New,Low
2961,0,0,0,1,0.0,Fashion,Desktop,New,High
2962,1,0,0,1,0.0,Home,Mobile,New,High
2963,1,0,0,1,0.0,Fashion,Mobile,New,Medium
2964,0,0,0,1,0.0,Fashion,Desktop,New,High
2965,1,1,1,1,772.0,Fashion,Mobile,New,High
2966,1,1,1,1,989.0,Electronics,Desktop,New,High
2967,1,0,0,1,0.0,Fashion,Mobile,New,High
2968,0,0,0,1,0.0,Electronics,Mobile,New,Medium
2969,1,1,0,1,0.0,Fashion,Desktop,Returning,Medium
2970,0,0,0,1,0.0,Electronics,Mobile,Returning,High
2971,1,1,0,1,0.0,Fashion,Mobile,New,Medium
2972,0,0,0,1,0.0,Electronics,Desktop,New,Medium
2973,1,1,1,1,851.0,Fashion,Mobile,New,High
2974,1,0,0,1,0.0,Home,Tablet,New,High
2975,1,1,0,1,0.0,Beauty,Tablet,New,High
2976,0,0,0,1,0.0,Beauty,Mobile,New,High
2977,1,1,0,1,0.0,Electronics,Mobile,New,Medium
2978,1,1,1,1,440.0,Beauty,Desktop,New,Medium
2979,0,0,0,1,0.0,Fashion,Mobile,New,Medium
2980,0,0,0,1,0.0,Fashion,Mobile,Returning,High
2981,1,0,0,1,0.0,Fashion,Desktop,Returning,Medium
2982,1,0,0,1,0.0,Fashion,Mobile,New,High
2983,0,0,0,1,0.0,Fashion,Desktop,New,High
2984,1,1,1,1,719.0,Beauty,Mobile,New,High
2985,1,1,0,1,0.0,Home,Mobile,New,High
2986,1,1,1,1,594.0,Beauty,Mobile,Returning,High
2987,1,0,0,1,0.0,Home,Tablet,Returning,Medium
2988,1,0,0,1,0.0,Electronics,Desktop,Returning,High
2989,0,0,0,1,0.0,Home,Desktop,New,Medium
2990,1,1,1,1,907.0,Fashion,Mobile,Returning,High
2991,1,0,0,1,0.0,Beauty,Mobile,New,Low
2992,1,1,1,1,295.0,Beauty,Mobile,New,Medium
2993,1,1,1,1,624.0,Electronics,Mobile,Returning,High
2994,0,0,0,1,0.0,Electronics,Mobile,Returning,High
2995,1,0,0,1,0.0,Beauty,Desktop,Returning,Medium
2996,1,0,0,1,0.0,Home,Mobile,New,High
2997,1,0,0,1,0.0,Electronics,Desktop,New,High
2998,0,0,0,1,0.0,Fashion,Mobile,New,High
2999,1,0,0,1,0.0,Home,Tablet,Returning,High
3000,1,0,0,1,0.0,Home,Mobile,New,High
3001,0,0,0,1,0.0,Home,Mobile,New,Medium
3002,1,1,1,1,117.0,Beauty,Mobile,New,Medium
3003,1,1,1,1,130.0,Electronics,Mobile,New,Medium
3004,1,0,0,1,0.0,Fashion,Mobile,Returning,Medium
3005,1,1,0,1,0.0,Electronics,Mobile,New,High
3006,1,0,0,1,0.0,Beauty,Mobile,Returning,High
3007,0,0,0,1,0.0,Fashion,Desktop,New,Medium
3008,1,0,0,1,0.0,Home,Desktop,New,High
3009,1,1,1,1,628.0,Fashion,Desktop,New,High
3010,0,0,0,1,0.0,Beauty,Mobile,New,Medium
3011,1,1,1,1,647.0,Electronics,Desktop,New,High
3012,0,0,0,1,0.0,Electronics,Mobile,Returning,Medium
3013,1,1,1,1,718.0,Electronics,Mobile,New,High
3014,0,0,0,1,0.0,Home,Mobile,Returning,Medium
3015,0,0,0,1,0.0,Home,Mobile,New,High
3016,0,0,0,1,0.0,Electronics,Mobile,New,Medium
3017,1,0,0,1,0.0,Home,Mobile,New,High
3018,1,1,1,1,278.0,Beauty,Mobile,New,Medium
3019,1,0,0,1,0.0,Fashion,Desktop,New,High
3020,1,1,0,1,0.0,Fashion,Desktop,Returning,Medium
3021,1,0,0,1,0.0,Beauty,Tablet,Returning,High
3022,0,0,0,1,0.0,Electronics,Desktop,New,Low
3023,1,0,0,1,0.0,Home,Mobile,New,Medium
3024,0,0,0,1,0.0,Home,Desktop,Returning,High
3025,0,0,0,1,0.0,Home,Desktop,Returning,High
3026,1,1,0,1,0.0,Electronics,Mobile,Returning,Medium
3027,1,1,0,1,0.0,Beauty,Mobile,Returning,High
3028,1,0,0,1,0.0,Beauty,Tablet,Returning,High
3029,1,0,0,1,0.0,Home,Mobile,Returning,High
3030,0,0,0,1,0.0,Home,Desktop,New,High
3031,1,0,0,1,0.0,Beauty,Mobile,New,Medium
3032,0,0,0,1,0.0,Electronics,Mobile,New,High
3033,0,0,0,1,0.0,Home,Mobile,Returning,High
3034,0,0,0,1,0.0,Fashion,Mobile,New,High
3035,1,0,0,1,0.0,Home,Desktop,Returning,High
3036,0,0,0,1,0.0,Home,Tablet,Returning,Low
3037,0,0,0,1,0.0,Beauty,Mobile,New,High
3038,1,0,0,1,0.0,Fashion,Mobile,Returning,High
3039,1,0,0,1,0.0,Home,Desktop,Returning,High
3040,1,0,0,1,0.0,Electronics,Desktop,New,Medium
3041,0,0,0,1,0.0,Home,Mobile,Returning,Medium
3042,1,1,1,1,557.0,Fashion,Mobile,New,High
3043,1,1,1,1,636.0,Electronics,Desktop,New,High
3044,1,1,1,1,993.0,Fashion,Desktop,New,High
3045,1,1,1,1,727.0,Beauty,Mobile,Returning,High
3046,1,1,0,1,0.0,Home,Mobile,Returning,High
3047,0,0,0,1,0.0,Electronics,Tablet,Returning,Medium
3048,0,0,0,1,0.0,Electronics,Desktop,New,Medium
3049,1,1,1,1,976.0,Fashion,Mobile,Returning,High
3050,0,0,0,1,0.0,Electronics,Mobile,Returning,Medium
3051,0,0,0,1,0.0,Home,Desktop,New,High
3052,0,0,0,1,0.0,Beauty,Mobile,Returning,Medium
3053,0,0,0,1,0.0,Home,Mobile,New,High
3054,1,0,0,1,0.0,Electronics,Mobile,New,Medium
3055,1,1,1,1,283.0,Fashion,Mobile,New,Medium
3056,0,0,0,1,0.0,Home,Desktop,New,High
3057,1,1,0,1,0.0,Beauty,Mobile,New,Low
3058,0,0,0,1,0.0,Home,Desktop,Returning,High
3059,0,0,0,1,0.0,Beauty,Mobile,New,High
3060,1,1,1,1,266.0,Beauty,Mobile,New,Medium
3061,1,1,1,1,204.0,Electronics,Mobile,Returning,Medium
3062,1,1,1,1,591.0,Home,Desktop,New,High
3063,0,0,0,1,0.0,Home,Desktop,New,High
3064,0,0,0,1,0.0,Fashion,Mobile,New,High
3065,0,0,0,1,0.0,Electronics,Desktop,Returning,High
3066,0,0,0,1,0.0,Electronics,Desktop,New,Medium
3067,1,1,0,1,0.0,Fashion,Tablet,Returning,Medium
3068,1,1,1,1,124.0,Beauty,Mobile,New,Medium
3069,1,1,1,1,807.0,Beauty,Desktop,New,High
3070,1,1,1,1,691.0,Home,Mobile,New,High
3071,0,0,0,1,0.0,Fashion,Mobile,New,High
3072,1,0,0,1,0.0,Beauty,Tablet,Returning,High
3073,0,0,0,1,0.0,Home,Mobile,New,Low
3074,0,0,0,1,0.0,Beauty,Mobile,New,High
3075,1,1,1,1,876.0,Electronics,Mobile,New,High
3076,1,1,0,1,0.0,Home,Desktop,Returning,Medium
3077,1,0,0,1,0.0,Electronics,Desktop,New,Low
3078,1,1,1,1,128.0,Fashion,Mobile,New,Medium
3079,0,0,0,1,0.0,Fashion,Tablet,New,Medium
3080,1,1,1,1,286.0,Beauty,Mobile,New,Medium
3081,0,0,0,1,0.0,Beauty,Mobile,New,High
3082,1,1,1,1,890.0,Fashion,Desktop,New,High
3083,1,1,1,1,294.0,Fashion,Mobile,Returning,Medium
3084,0,0,0,1,0.0,Beauty,Mobile,Returning,Medium
3085,0,0,0,1,0.0,Fashion,Mobile,New,Medium
3086,0,0,0,1,0.0,Home,Desktop,New,High
3087,0,0,0,1,0.0,Home,Mobile,New,High
3088,1,0,0,1,0.0,Beauty,Desktop,New,High
3089,1,1,1,1,498.0,Fashion,Desktop,Returning,Medium
3090,0,0,0,1,0.0,Beauty,Mobile,Returning,High
3091,0,0,0,1,0.0,Fashion,Desktop,New,Low
3092,0,0,0,1,0.0,Home,Mobile,Returning,High
3093,1,1,1,1,411.0,Electronics,Mobile,Returning,Medium
3094,1,0,0,1,0.0,Fashion,Desktop,Returning,Low
3095,0,0,0,1,0.0,Home,Tablet,New,Medium
3096,1,1,1,1,331.0,Fashion,Mobile,Returning,Medium
3097,1,1,1,1,745.0,Fashion,Mobile,New,High
3098,0,0,0,1,0.0,Electronics,Mobile,Returning,High
3099,0,0,0,1,0.0,Home,Mobile,New,High
3100,1,0,0,1,0.0,Fashion,Mobile,Returning,High
3101,0,0,0,1,0.0,Fashion,Mobile,New,High
3102,0,0,0,1,0.0,Beauty,Desktop,New,High
3103,1,0,0,1,0.0,Electronics,Mobile,Returning,Medium
3104,1,1,1,1,946.0,Fashion,Mobile,Returning,High
3105,1,0,0,1,0.0,Home,Desktop,Returning,Medium
3106,1,1,1,1,867.0,Fashion,Desktop,New,High
3107,0,0,0,1,0.0,Home,Mobile,New,Medium
3108,1,0,0,1,0.0,Fashion,Mobile,New,High
3109,1,1,1,1,613.0,Electronics,Desktop,New,High
3110,1,1,1,1,261.0,Electronics,Mobile,New,Medium
3111,1,1,1,1,972.0,Home,Mobile,Returning,High
3112,1,1,1,1,309.0,Fashion,Desktop,New,Medium
3113,0,0,0,1,0.0,Home,Mobile,New,High
3114,0,0,0,1,0.0,Electronics,Mobile,New,High
3115,1,1,1,1,315.0,Beauty,Mobile,New,Medium
3116,1,1,1,1,923.0,Home,Mobile,New,High
3117,1,0,0,1,0.0,Beauty,Mobile,New,Medium
3118,1,1,1,1,22.0,Beauty,Tablet,New,Low
3119,1,1,1,1,883.0,Beauty,Mobile,Returning,High
3120,0,0,0,1,0.0,Beauty,Mobile,New,Medium
3121,1,1,1,1,717.0,Home,Mobile,Returning,High
3122,0,0,0,1,0.0,Beauty,Desktop,New,Medium
3123,0,0,0,1,0.0,Electronics,Mobile,Returning,Low
3124,1,1,1,1,737.0,Fashion,Mobile,New,High
3125,0,0,0,1,0.0,Fashion,Desktop,New,Medium
3126,1,1,1,1,953.0,Fashion,Mobile,New,High
3127,1,1,1,1,878.0,Electronics,Mobile,New,High
3128,1,1,1,1,819.0,Home,Mobile,New,High
3129,1,0,0,1,0.0,Beauty,Mobile,New,High
3130,1,1,0,1,0.0,Fashion,Mobile,Returning,High
3131,0,0,0,1,0.0,Home,Desktop,Returning,Medium
3132,1,0,0,1,0.0,Fashion,Mobile,New,High
3133,1,0,0,1,0.0,Beauty,Mobile,New,Medium
3134,1,1,1,1,730.0,Home,Mobile,Returning,High
3135,0,0,0,1,0.0,Home,Mobile,Returning,Medium
3136,0,0,0,1,0.0,Fashion,Mobile,New,Low
3137,0,0,0,1,0.0,Fashion,Desktop,New,Medium
3138,1,0,0,1,0.0,Home,Mobile,New,Medium
3139,0,0,0,1,0.0,Beauty,Desktop,New,Medium
3140,1,0,0,1,0.0,Electronics,Mobile,New,Medium
3141,0,0,0,1,0.0,Home,Mobile,New,Medium
3142,0,0,0,1,0.0,Electronics,Mobile,Returning,Medium
3143,0,0,0,1,0.0,Home,Mobile,Returning,Medium
3144,0,0,0,1,0.0,Beauty,Mobile,Returning,High
3145,0,0,0,1,0.0,Electronics,Mobile,New,High
3146,0,0,0,1,0.0,Home,Desktop,Returning,Medium
3147,1,1,1,1,753.0,Fashion,Mobile,Returning,High
3148,1,0,0,1,0.0,Electronics,Mobile,New,High
3149,1,1,1,1,993.0,Fashion,Mobile,New,High
3150,1,0,0,1,0.0,Home,Mobile,New,Medium
3151,1,0,0,1,0.0,Fashion,Mobile,Returning,Medium
3152,1,1,1,1,539.0,Fashion,Mobile,New,High
3153,1,1,1,1,448.0,Electronics,Mobile,New,Medium
3154,1,0,0,1,0.0,Electronics,Desktop,New,High
3155,1,1,1,1,694.0,Home,Desktop,New,High
3156,1,1,0,1,0.0,Electronics,Mobile,Returning,Medium
3157,1,0,0,1,0.0,Electronics,Mobile,Returning,High
3158,0,0,0,1,0.0,Fashion,Desktop,New,Low
3159,0,0,0,1,0.0,Electronics,Mobile,Returning,High
3160,0,0,0,1,0.0,Electronics,Mobile,New,High
3161,0,0,0,1,0.0,Electronics,Mobile,New,Medium
3162,0,0,0,1,0.0,Electronics,Mobile,Returning,High
3163,1,1,1,1,115.0,Home,Mobile,New,Medium
3164,0,0,0,1,0.0,Electronics,Mobile,Returning,High
3165,1,1,1,1,23.0,Beauty,Mobile,New,Low
3166,1,1,0,1,0.0,Home,Mobile,New,Low
3167,1,1,1,1,71.0,Fashion,Desktop,Returning,Low
3168,0,0,0,1,0.0,Home,Mobile,New,High
3169,0,0,0,1,0.0,Fashion,Mobile,New,Low
3170,1,0,0,1,0.0,Fashion,Mobile,New,High
3171,0,0,0,1,0.0,Home,Desktop,Returning,High
3172,1,1,1,1,329.0,Beauty,Desktop,New,Medium
3173,0,0,0,1,0.0,Fashion,Desktop,New,Medium
3174,1,1,1,1,582.0,Beauty,Mobile,New,High
3175,1,0,0,1,0.0,Home,Desktop,New,Medium
3176,0,0,0,1,0.0,Electronics,Desktop,New,High
3177,1,1,0,1,0.0,Fashion,Mobile,Returning,Medium
3178,1,0,0,1,0.0,Fashion,Mobile,Returning,High
3179,0,0,0,1,0.0,Home,Mobile,Returning,Medium
3180,1,1,1,1,482.0,Electronics,Desktop,Returning,Medium
3181,0,0,0,1,0.0,Electronics,Mobile,New,High
3182,0,0,0,1,0.0,Home,Mobile,Returning,Medium
3183,1,1,1,1,128.0,Fashion,Desktop,New,Medium
3184,1,0,0,1,0.0,Electronics,Desktop,New,High
3185,0,0,0,1,0.0,Home,Desktop,Returning,High
3186,1,1,1,1,377.0,Fashion,Tablet,Returning,Medium
3187,0,0,0,1,0.0,Electronics,Mobile,New,Medium
3188,1,1,1,1,202.0,Fashion,Desktop,New,Medium
3189,1,1,1,1,952.0,Beauty,Mobile,Returning,High
3190,0,0,0,1,0.0,Fashion,Desktop,Returning,High
3191,0,0,0,1,0.0,Electronics,Mobile,Returning,Medium
3192,0,0,0,1,0.0,Home,Tablet,New,High
3193,0,0,0,1,0.0,Home,Desktop,Returning,High
3194,0,0,0,1,0.0,Home,Desktop,Returning,High
3195,0,0,0,1,0.0,Beauty,Mobile,Returning,Medium
3196,0,0,0,1,0.0,Home,Mobile,New,High
3197,0,0,0,1,0.0,Home,Desktop,Returning,High
3198,0,0,0,1,0.0,Electronics,Mobile,New,Medium
3199,0,0,0,1,0.0,Home,Desktop,Returning,Low
3200,1,0,0,1,0.0,Home,Mobile,New,High
3201,0,0,0,1,0.0,Fashion,Desktop,New,High
3202,0,0,0,1,0.0,Beauty,Mobile,Returning,High
3203,0,0,0,1,0.0,Electronics,Desktop,New,High
3204,1,1,1,1,580.0,Electronics,Desktop,New,High
3205,0,0,0,1,0.0,Fashion,Mobile,Returning,High
3206,1,0,0,1,0.0,Electronics,Mobile,Returning,Medium
3207,1,0,0,1,0.0,Home,Mobile,New,High
3208,1,0,0,1,0.0,Home,Mobile,Returning,Medium
3209,1,1,1,1,903.0,Fashion,Mobile,New,High
3210,1,1,1,1,315.0,Home,Desktop,Returning,Medium
3211,1,1,1,1,405.0,Home,Mobile,New,Medium
3212,0,0,0,1,0.0,Electronics,Mobile,Returning,Medium
3213,0,0,0,1,0.0,Electronics,Mobile,Returning,High
3214,1,0,0,1,0.0,Fashion,Mobile,New,High
3215,1,0,0,1,0.0,Home,Mobile,New,Medium
3216,1,1,1,1,625.0,Electronics,Tablet,New,High
3217,1,0,0,1,0.0,Electronics,Desktop,Returning,Medium
3218,1,1,1,1,786.0,Fashion,Mobile,Returning,High
3219,1,0,0,1,0.0,Fashion,Mobile,New,High
3220,1,0,0,1,0.0,Electronics,Desktop,Returning,High
3221,0,0,0,1,0.0,Beauty,Mobile,New,High
3222,0,0,0,1,0.0,Beauty,Mobile,New,Medium
3223,0,0,0,1,0.0,Beauty,Mobile,New,High
3224,1,1,0,1,0.0,Electronics,Mobile,New,Medium
3225,0,0,0,1,0.0,Home,Tablet,Returning,Medium
3226,1,1,0,1,0.0,Home,Desktop,Returning,High
3227,1,0,0,1,0.0,Electronics,Mobile,New,High
3228,1,1,0,1,0.0,Beauty,Mobile,Returning,High
3229,1,1,1,1,502.0,Electronics,Desktop,New,High
3230,0,0,0,1,0.0,Beauty,Desktop,New,High
3231,1,1,1,1,191.0,Beauty,Desktop,Returning,Medium
3232,1,1,0,1,0.0,Beauty,Desktop,New,Medium
3233,0,0,0,1,0.0,Home,Mobile,Returning,High
3234,1,0,0,1,0.0,Fashion,Desktop,New,Medium
3235,0,0,0,1,0.0,Electronics,Desktop,Returning,Medium
3236,0,0,0,1,0.0,Home,Mobile,New,High
3237,1,1,1,1,372.0,Beauty,Desktop,New,Medium
3238,0,0,0,1,0.0,Electronics,Mobile,New,High
3239,0,0,0,1,0.0,Beauty,Mobile,Returning,High
3240,1,1,1,1,498.0,Beauty,Mobile,Returning,Medium
3241,1,1,1,1,178.0,Home,Mobile,New,Medium
3242,0,0,0,1,0.0,Home,Mobile,New,Medium
3243,0,0,0,1,0.0,Electronics,Mobile,New,Medium
3244,1,1,1,1,610.0,Beauty,Mobile,Returning,High
3245,0,0,0,1,0.0,Fashion,Mobile,New,High
3246,1,1,1,1,231.0,Fashion,Mobile,New,Medium
3247,1,1,1,1,793.0,Home,Mobile,New,High
3248,0,0,0,1,0.0,Beauty,Desktop,New,Medium
3249,1,0,0,1,0.0,Fashion,Mobile,New,Medium
3250,0,0,0,1,0.0,Home,Mobile,Returning,High
3251,0,0,0,1,0.0,Beauty,Desktop,New,Low
3252,1,0,0,1,0.0,Fashion,Desktop,New,Medium
3253,0,0,0,1,0.0,Home,Desktop,Returning,Low
3254,0,0,0,1,0.0,Beauty,Mobile,Returning,High
3255,0,0,0,1,0.0,Electronics,Mobile,New,Medium
3256,1,1,1,1,518.0,Fashion,Desktop,New,High
3257,1,0,0,1,0.0,Beauty,Mobile,Returning,High
3258,0,0,0,1,0.0,Fashion,Mobile,New,Medium
3259,0,0,0,1,0.0,Home,Mobile,Returning,Medium
3260,1,1,1,1,765.0,Home,Desktop,Returning,High
3261,0,0,0,1,0.0,Home,Mobile,New,High
3262,1,1,1,1,570.0,Electronics,Desktop,Returning,High
3263,0,0,0,1,0.0,Fashion,Desktop,New,High
3264,1,1,1,1,405.0,Fashion,Mobile,New,Medium
3265,1,1,1,1,545.0,Fashion,Desktop,New,High
3266,1,1,1,1,421.0,Fashion,Desktop,Returning,Medium
3267,1,1,0,1,0.0,Electronics,Desktop,New,Medium
3268,1,1,0,1,0.0,Beauty,Mobile,New,Medium
3269,0,0,0,1,0.0,Fashion,Desktop,Returning,High
3270,0,0,0,1,0.0,Beauty,Mobile,Returning,Medium
3271,1,1,0,1,0.0,Fashion,Desktop,Returning,Medium
3272,1,1,0,1,0.0,Beauty,Mobile,New,High
3273,1,1,1,1,480.0,Beauty,Mobile,New,Medium
3274,1,0,0,1,0.0,Electronics,Desktop,New,High
3275,0,0,0,1,0.0,Beauty,Desktop,New,Medium
3276,0,0,0,1,0.0,Home,Mobile,New,Medium
3277,0,0,0,1,0.0,Electronics,Mobile,New,High
3278,0,0,0,1,0.0,Fashion,Mobile,New,Medium
3279,1,1,1,1,739.0,Fashion,Tablet,New,High
3280,1,0,0,1,0.0,Fashion,Desktop,Returning,High
3281,1,0,0,1,0.0,Fashion,Desktop,New,Medium
3282,1,1,1,1,789.0,Home,Mobile,Returning,High
3283,0,0,0,1,0.0,Beauty,Mobile,New,Low
3284,1,1,1,1,460.0,Home,Desktop,New,Medium
3285,1,1,1,1,558.0,Electronics,Desktop,Returning,High
3286,1,1,1,1,685.0,Home,Mobile,New,High
3287,0,0,0,1,0.0,Electronics,Desktop,New,High
3288,0,0,0,1,0.0,Beauty,Mobile,New,High
3289,0,0,0,1,0.0,Electronics,Mobile,Returning,High
3290,1,1,1,1,571.0,Fashion,Mobile,Returning,High
3291,1,0,0,1,0.0,Beauty,Mobile,New,High
3292,1,1,1,1,950.0,Electronics,Mobile,Returning,High
3293,1,0,0,1,0.0,Home,Mobile,New,High
3294,1,1,1,1,373.0,Fashion,Mobile,New,Medium
3295,0,0,0,1,0.0,Electronics,Desktop,New,Medium
3296,0,0,0,1,0.0,Beauty,Mobile,Returning,High
3297,1,1,0,1,0.0,Home,Mobile,Returning,High
3298,1,0,0,1,0.0,Home,Mobile,New,Low
3299,1,0,0,1,0.0,Beauty,Mobile,New,High
3300,1,1,1,1,562.0,Electronics,Desktop,New,High
3301,1,1,1,1,963.0,Fashion,Mobile,Returning,High
3302,1,1,1,1,562.0,Fashion,Desktop,Returning,High
3303,1,1,0,1,0.0,Fashion,Desktop,New,Medium
3304,1,0,0,1,0.0,Fashion,Mobile,New,High
3305,0,0,0,1,0.0,Home,Mobile,New,Medium
3306,1,1,1,1,664.0,Fashion,Mobile,Returning,High
3307,1,0,0,1,0.0,Beauty,Mobile,New,Medium
3308,1,1,1,1,60.0,Fashion,Desktop,Returning,Low
3309,1,0,0,1,0.0,Fashion,Mobile,Returning,High
3310,1,1,1,1,461.0,Electronics,Mobile,New,Medium
3311,1,1,0,1,0.0,Electronics,Mobile,Returning,Medium
3312,0,0,0,1,0.0,Home,Mobile,New,High
3313,0,0,0,1,0.0,Beauty,Mobile,New,High
3314,1,0,0,1,0.0,Home,Mobile,Returning,High
3315,1,0,0,1,0.0,Fashion,Mobile,New,High
3316,1,1,0,1,0.0,Electronics,Mobile,New,Medium
3317,0,0,0,1,0.0,Beauty,Desktop,New,High
3318,1,0,0,1,0.0,Fashion,Desktop,New,Low
3319,1,1,0,1,0.0,Fashion,Mobile,Returning,Medium
3320,0,0,0,1,0.0,Electronics,Mobile,New,Medium
3321,1,1,1,1,162.0,Electronics,Tablet,New,Medium
3322,1,0,0,1,0.0,Fashion,Mobile,Returning,Medium
3323,1,1,1,1,148.0,Fashion,Mobile,New,Medium
3324,0,0,0,1,0.0,Electronics,Mobile,Returning,High
3325,1,1,1,1,934.0,Home,Desktop,New,High
3326,0,0,0,1,0.0,Electronics,Mobile,New,Low
3327,0,0,0,1,0.0,Fashion,Tablet,Returning,Medium
3328,1,0,0,1,0.0,Beauty,Desktop,Returning,Medium
3329,1,1,1,1,142.0,Fashion,Desktop,Returning,Medium
3330,0,0,0,1,0.0,Fashion,Desktop,Returning,High
3331,0,0,0,1,0.0,Home,Mobile,New,High
3332,1,1,1,1,618.0,Beauty,Mobile,New,High
3333,1,1,0,1,0.0,Beauty,Desktop,Returning,Medium
3334,0,0,0,1,0.0,Home,Tablet,Returning,Medium
3335,0,0,0,1,0.0,Electronics,Mobile,Returning,Medium
3336,0,0,0,1,0.0,Home,Desktop,New,Low
3337,0,0,0,1,0.0,Beauty,Mobile,New,High
3338,0,0,0,1,0.0,Home,Mobile,New,Low
3339,1,1,1,1,112.0,Home,Mobile,New,Medium
3340,1,1,0,1,0.0,Home,Mobile,Returning,High
3341,0,0,0,1,0.0,Fashion,Mobile,Returning,High
3342,1,1,1,1,906.0,Beauty,Mobile,Returning,High
3343,1,0,0,1,0.0,Fashion,Mobile,New,High
3344,0,0,0,1,0.0,Fashion,Mobile,New,Medium
3345,1,1,1,1,652.0,Beauty,Mobile,New,High
3346,0,0,0,1,0.0,Fashion,Tablet,New,Medium
3347,1,1,1,1,912.0,Home,Mobile,New,High
3348,0,0,0,1,0.0,Beauty,Mobile,Returning,High
3349,1,1,1,1,531.0,Beauty,Mobile,New,High
3350,1,0,0,1,0.0,Beauty,Mobile,New,Low
3351,0,0,0,1,0.0,Beauty,Desktop,New,High
3352,1,1,1,1,212.0,Fashion,Mobile,Returning,Medium
3353,1,1,1,1,478.0,Home,Desktop,New,Medium
3354,0,0,0,1,0.0,Electronics,Mobile,Returning,Medium
3355,1,0,0,1,0.0,Beauty,Mobile,New,Low
3356,0,0,0,1,0.0,Electronics,Mobile,Returning,Low
3357,1,1,1,1,289.0,Fashion,Mobile,New,Medium
3358,1,1,1,1,469.0,Beauty,Mobile,New,Medium
3359,0,0,0,1,0.0,Fashion,Mobile,Returning,Medium
3360,1,1,1,1,587.0,Beauty,Mobile,Returning,High
3361,1,0,0,1,0.0,Beauty,Mobile,New,Medium
3362,0,0,0,1,0.0,Electronics,Tablet,Returning,High
3363,1,0,0,1,0.0,Home,Mobile,New,Medium
3364,0,0,0,1,0.0,Fashion,Mobile,New,High
3365,1,0,0,1,0.0,Beauty,Mobile,New,Medium
3366,0,0,0,1,0.0,Electronics,Mobile,New,High
3367,0,0,0,1,0.0,Home,Mobile,Returning,High
3368,1,1,1,1,226.0,Electronics,Desktop,New,Medium
3369,0,0,0,1,0.0,Beauty,Tablet,Returning,High
3370,1,1,1,1,14.0,Home,Mobile,New,Low
3371,0,0,0,1,0.0,Home,Mobile,New,High
3372,1,1,0,1,0.0,Electronics,Mobile,Returning,High
