user_id,session_id,event_time,event_type,product_id,category,price,device_type,user_type,price_bucket,event_date,event_hour
1701,2365,2024-01-19 01:25:00,view,1562,Electronics,326,Mobile,Returning,Medium,2024-01-19,1
1623,2366,2024-01-07 23:06:00,view,1640,Home,699,Mobile,New,High,2024-01-07,23
1623,2366,2024-01-07 23:09:00,cart,1640,Home,699,Mobile,New,High,2024-01-07,23
1623,2366,2024-01-07 23:12:00,checkout,1640,Home,699,Mobile,New,High,2024-01-07,23
1623,2366,2024-01-07 23:15:00,purchase,1640,Home,699,Mobile,New,High,2024-01-07,23
653,2367,2024-01-26 15:58:00,view,1664,Fashion,998,Mobile,New,High,2024-01-26,15
672,2368,2024-02-02 23:48:00,view,1528,Electronics,532,Mobile,Returning,High,2024-02-02,23
672,2368,2024-02-02 23:50:00,cart,1528,Electronics,532,Mobile,Returning,High,2024-02-02,23
672,2368,2024-02-02 23:52:00,checkout,1528,Electronics,532,Mobile,Returning,High,2024-02-02,23
672,2368,2024-02-02 23:53:00,purchase,1528,Electronics,532,Mobile,Returning,High,2024-02-02,23
1582,2369,2024-01-08 15:41:00,view,1767,Beauty,340,Mobile,New,Medium,2024-01-08,15
1396,2370,2024-01-07 04:49:00,view,1993,Home,140,Desktop,Returning,Medium,2024-01-07,4
495,2371,2024-01-09 10:30:00,view,1437,Electronics,610,Mobile,New,High,2024-01-09,10
1648,2372,2024-01-30 00:17:00,view,1349,Fashion,472,Mobile,Returning,Medium,2024-01-30,0
1943,2373,2024-01-02 17:08:00,view,1881,Electronics,744,Mobile,Returning,High,2024-01-02,17
1943,2373,2024-01-02 17:09:00,cart,1881,Electronics,744,Mobile,Returning,High,2024-01-02,17
1069,2374,2024-01-09 14:14:00,view,1781,Electronics,840,Mobile,New,High,2024-01-09,14
1069,2374,2024-01-09 14:16:00,cart,1781,Electronics,840,Mobile,New,High,2024-01-09,14
1425,2375,2024-01-18 17:04:00,view,1043,Home,802,Desktop,Returning,High,2024-01-18,17
1271,2376,2024-01-23 01:52:00,view,1103,Beauty,405,Mobile,Returning,Medium,2024-01-23,1
1640,2377,2024-01-20 22:19:00,view,1820,Electronics,574,Mobile,Returning,High,2024-01-20,22
1640,2377,2024-01-20 22:21:00,cart,1820,Electronics,574,Mobile,Returning,High,2024-01-20,22
1640,2377,2024-01-20 22:24:00,checkout,1820,Electronics,574,Mobile,Returning,High,2024-01-20,22
1640,2377,2024-01-20 22:25:00,purchase,1820,Electronics,574,Mobile,Returning,High,2024-01-20,22
597,2378,2024-02-04 08:44:00,view,1790,Fashion,45,Desktop,Returning,Low,2024-02-04,8
450,2379,2024-01-24 03:36:00,view,1566,Beauty,315,Mobile,New,Medium,2024-01-24,3
450,2379,2024-01-24 03:38:00,cart,1566,Beauty,315,Mobile,New,Medium,2024-01-24,3
450,2379,2024-01-24 03:41:00,checkout,1566,Beauty,315,Mobile,New,Medium,2024-01-24,3
450,2379,2024-01-24 03:45:00,purchase,1566,Beauty,315,Mobile,New,Medium,2024-01-24,3
485,2380,2024-01-17 00:35:00,view,1956,Beauty,420,Desktop,New,Medium,2024-01-17,0
646,2381,2024-01-25 23:48:00,view,1831,Electronics,572,Mobile,Returning,High,2024-01-25,23
646,2381,2024-01-25 23:52:00,cart,1831,Electronics,572,Mobile,Returning,High,2024-01-25,23
646,2381,2024-01-25 23:55:00,checkout,1831,Electronics,572,Mobile,Returning,High,2024-01-25,23
646,2381,2024-01-25 23:57:00,purchase,1831,Electronics,572,Mobile,Returning,High,2024-01-25,23
620,2382,2024-01-12 12:08:00,view,1451,Beauty,717,Mobile,Returning,High,2024-01-12,12
620,2382,2024-01-12 12:11:00,cart,1451,Beauty,717,Mobile,Returning,High,2024-01-12,12
620,2382,2024-01-12 12:13:00,checkout,1451,Beauty,717,Mobile,Returning,High,2024-01-12,12
620,2382,2024-01-12 12:16:00,purchase,1451,Beauty,717,Mobile,Returning,High,2024-01-12,12
1042,2383,2024-01-05 08:53:00,view,1679,Beauty,870,Desktop,Returning,High,2024-01-05,8
1042,2383,2024-01-05 08:57:00,cart,1679,Beauty,870,Desktop,Returning,High,2024-01-05,8
1630,2384,2024-01-18 09:30:00,view,1676,Home,632,Mobile,New,High,2024-01-18,9
662,2385,2024-01-27 14:48:00,view,1516,Fashion,228,Mobile,Returning,Medium,2024-01-27,14
758,2386,2024-02-01 19:30:00,view,1465,Electronics,716,Mobile,New,High,2024-02-01,19
758,2386,2024-02-01 19:34:00,cart,1465,Electronics,716,Mobile,New,High,2024-02-01,19
289,2387,2024-01-20 17:37:00,view,1057,Electronics,511,Mobile,New,High,2024-01-20,17
1438,2388,2024-01-12 08:23:00,view,1613,Home,823,Desktop,Returning,High,2024-01-12,8
1438,2388,2024-01-12 08:26:00,cart,1613,Home,823,Desktop,Returning,High,2024-01-12,8
1438,2388,2024-01-12 08:29:00,checkout,1613,Home,823,Desktop,Returning,High,2024-01-12,8
1438,2388,2024-01-12 08:33:00,purchase,1613,Home,823,Desktop,Returning,High,2024-01-12,8
721,2389,2024-02-02 02:08:00,view,1962,Fashion,441,Desktop,Returning,Medium,2024-02-02,2
721,2389,2024-02-02 02:12:00,cart,1962,Fashion,441,Desktop,Returning,Medium,2024-02-02,2
721,2389,2024-02-02 02:15:00,checkout,1962,Fashion,441,Desktop,Returning,Medium,2024-02-02,2
721,2389,2024-02-02 02:16:00,purchase,1962,Fashion,441,Desktop,Returning,Medium,2024-02-02,2
638,2390,2024-01-16 02:27:00,view,1065,Electronics,501,Tablet,New,High,2024-01-16,2
638,2390,2024-01-16 02:28:00,cart,1065,Electronics,501,Tablet,New,High,2024-01-16,2
235,2391,2024-01-25 11:34:00,view,1228,Electronics,786,Desktop,New,High,2024-01-25,11
235,2391,2024-01-25 11:35:00,cart,1228,Electronics,786,Desktop,New,High,2024-01-25,11
416,2392,2024-01-28 07:37:00,view,1184,Home,661,Mobile,New,High,2024-01-28,7
938,2393,2024-01-03 03:46:00,view,1522,Home,897,Mobile,Returning,High,2024-01-03,3
938,2393,2024-01-03 03:49:00,cart,1522,Home,897,Mobile,Returning,High,2024-01-03,3
938,2393,2024-01-03 03:51:00,checkout,1522,Home,897,Mobile,Returning,High,2024-01-03,3
938,2393,2024-01-03 03:53:00,purchase,1522,Home,897,Mobile,Returning,High,2024-01-03,3
499,2394,2024-01-24 13:00:00,view,1980,Beauty,157,Mobile,Returning,Medium,2024-01-24,13
974,2395,2024-01-05 14:15:00,view,1537,Home,428,Mobile,New,Medium,2024-01-05,14
974,2395,2024-01-05 14:17:00,cart,1537,Home,428,Mobile,New,Medium,2024-01-05,14
974,2395,2024-01-05 14:20:00,checkout,1537,Home,428,Mobile,New,Medium,2024-01-05,14
634,2396,2024-01-13 18:10:00,view,1241,Beauty,613,Mobile,New,High,2024-01-13,18
1674,2397,2024-01-24 19:24:00,view,1718,Home,209,Desktop,Returning,Medium,2024-01-24,19
1674,2397,2024-01-24 19:26:00,cart,1718,Home,209,Desktop,Returning,Medium,2024-01-24,19
1674,2397,2024-01-24 19:27:00,checkout,1718,Home,209,Desktop,Returning,Medium,2024-01-24,19
1020,2398,2024-01-23 22:50:00,view,1683,Electronics,838,Mobile,New,High,2024-01-23,22
1020,2398,2024-01-23 22:52:00,cart,1683,Electronics,838,Mobile,New,High,2024-01-23,22
1020,2398,2024-01-23 22:55:00,checkout,1683,Electronics,838,Mobile,New,High,2024-01-23,22
1020,2398,2024-01-23 22:58:00,purchase,1683,Electronics,838,Mobile,New,High,2024-01-23,22
115,2399,2024-01-09 16:25:00,view,1412,Electronics,137,Mobile,Returning,Medium,2024-01-09,16
932,2400,2024-01-17 01:51:00,view,1387,Fashion,557,Mobile,Returning,High,2024-01-17,1
674,2401,2024-01-19 19:04:00,view,1123,Electronics,430,Desktop,New,Medium,2024-01-19,19
1737,2402,2024-01-11 21:58:00,view,1915,Beauty,150,Desktop,New,Medium,2024-01-11,21
1737,2402,2024-01-11 21:59:00,cart,1915,Beauty,150,Desktop,New,Medium,2024-01-11,21
1258,2403,2024-02-01 19:52:00,view,1336,Home,414,Desktop,New,Medium,2024-02-01,19
1564,2404,2024-01-06 18:08:00,view,1730,Fashion,972,Mobile,New,High,2024-01-06,18
1564,2404,2024-01-06 18:10:00,cart,1730,Fashion,972,Mobile,New,High,2024-01-06,18
1564,2404,2024-01-06 18:12:00,checkout,1730,Fashion,972,Mobile,New,High,2024-01-06,18
1564,2404,2024-01-06 18:16:00,purchase,1730,Fashion,972,Mobile,New,High,2024-01-06,18
1035,2405,2024-01-24 03:53:00,view,1268,Fashion,54,Desktop,New,Low,2024-01-24,3
1035,2405,2024-01-24 03:56:00,cart,1268,Fashion,54,Desktop,New,Low,2024-01-24,3
1035,2405,2024-01-24 03:57:00,checkout,1268,Fashion,54,Desktop,New,Low,2024-01-24,3
1035,2405,2024-01-24 03:59:00,purchase,1268,Fashion,54,Desktop,New,Low,2024-01-24,3
206,2406,2024-01-12 17:40:00,view,1690,Electronics,244,Mobile,New,Medium,2024-01-12,17
1703,2407,2024-01-12 00:21:00,view,1352,Fashion,454,Desktop,New,Medium,2024-01-12,0
1703,2407,2024-01-12 00:24:00,cart,1352,Fashion,454,Desktop,New,Medium,2024-01-12,0
1703,2407,2024-01-12 00:25:00,checkout,1352,Fashion,454,Desktop,New,Medium,2024-01-12,0
1703,2407,2024-01-12 00:29:00,purchase,1352,Fashion,454,Desktop,New,Medium,2024-01-12,0
247,2408,2024-01-03 05:09:00,view,1872,Electronics,72,Mobile,New,Low,2024-01-03,5
1583,2409,2024-01-05 02:54:00,view,1942,Fashion,660,Mobile,New,High,2024-01-05,2
1583,2409,2024-01-05 02:55:00,cart,1942,Fashion,660,Mobile,New,High,2024-01-05,2
1583,2409,2024-01-05 02:58:00,checkout,1942,Fashion,660,Mobile,New,High,2024-01-05,2
758,2410,2024-01-09 16:55:00,view,1461,Fashion,219,Mobile,New,Medium,2024-01-09,16
1151,2411,2024-01-27 20:34:00,view,1850,Home,424,Desktop,Returning,Medium,2024-01-27,20
1151,2411,2024-01-27 20:36:00,cart,1850,Home,424,Desktop,Returning,Medium,2024-01-27,20
1151,2411,2024-01-27 20:37:00,checkout,1850,Home,424,Desktop,Returning,Medium,2024-01-27,20
1151,2411,2024-01-27 20:40:00,purchase,1850,Home,424,Desktop,Returning,Medium,2024-01-27,20
147,2412,2024-01-24 01:02:00,view,1167,Beauty,772,Mobile,Returning,High,2024-01-24,1
118,2413,2024-01-08 14:55:00,view,1549,Home,673,Desktop,New,High,2024-01-08,14
1935,2414,2024-01-11 20:03:00,view,1274,Electronics,818,Mobile,Returning,High,2024-01-11,20
1406,2415,2024-01-12 05:50:00,view,1863,Home,869,Mobile,New,High,2024-01-12,5
1406,2415,2024-01-12 05:54:00,cart,1863,Home,869,Mobile,New,High,2024-01-12,5
1406,2415,2024-01-12 05:58:00,checkout,1863,Home,869,Mobile,New,High,2024-01-12,5
1406,2415,2024-01-12 05:59:00,purchase,1863,Home,869,Mobile,New,High,2024-01-12,5
412,2416,2024-01-14 04:48:00,view,1309,Fashion,438,Mobile,Returning,Medium,2024-01-14,4
1688,2417,2024-01-25 20:13:00,view,1160,Electronics,439,Mobile,New,Medium,2024-01-25,20
1608,2418,2024-01-20 13:31:00,view,1277,Fashion,370,Mobile,Returning,Medium,2024-01-20,13
1608,2418,2024-01-20 13:34:00,cart,1277,Fashion,370,Mobile,Returning,Medium,2024-01-20,13
363,2419,2024-01-29 20:06:00,view,1006,Home,589,Mobile,New,High,2024-01-29,20
363,2419,2024-01-29 20:08:00,cart,1006,Home,589,Mobile,New,High,2024-01-29,20
1533,2420,2024-01-09 03:49:00,view,1954,Fashion,356,Desktop,Returning,Medium,2024-01-09,3
137,2421,2024-01-25 17:19:00,view,1252,Beauty,744,Mobile,New,High,2024-01-25,17
1199,2422,2024-01-28 21:45:00,view,1712,Fashion,364,Tablet,Returning,Medium,2024-01-28,21
1313,2423,2024-02-03 10:17:00,view,1583,Home,377,Mobile,New,Medium,2024-02-03,10
1313,2423,2024-02-03 10:21:00,cart,1583,Home,377,Mobile,New,Medium,2024-02-03,10
958,2424,2024-01-23 20:44:00,view,1174,Fashion,411,Desktop,New,Medium,2024-01-23,20
1505,2425,2024-01-19 04:47:00,view,1077,Home,859,Mobile,New,High,2024-01-19,4
1505,2425,2024-01-19 04:48:00,cart,1077,Home,859,Mobile,New,High,2024-01-19,4
1505,2425,2024-01-19 04:52:00,checkout,1077,Home,859,Mobile,New,High,2024-01-19,4
1505,2425,2024-01-19 04:53:00,purchase,1077,Home,859,Mobile,New,High,2024-01-19,4
19,2426,2024-01-09 02:14:00,view,1125,Electronics,276,Mobile,New,Medium,2024-01-09,2
195,2427,2024-01-14 20:09:00,view,1543,Fashion,391,Mobile,New,Medium,2024-01-14,20
195,2427,2024-01-14 20:11:00,cart,1543,Fashion,391,Mobile,New,Medium,2024-01-14,20
195,2427,2024-01-14 20:14:00,checkout,1543,Fashion,391,Mobile,New,Medium,2024-01-14,20
195,2427,2024-01-14 20:16:00,purchase,1543,Fashion,391,Mobile,New,Medium,2024-01-14,20
330,2428,2024-01-18 18:54:00,view,1099,Fashion,337,Mobile,New,Medium,2024-01-18,18
1960,2429,2024-01-13 03:17:00,view,1024,Beauty,324,Desktop,Returning,Medium,2024-01-13,3
175,2430,2024-01-25 18:06:00,view,1868,Beauty,362,Mobile,Returning,Medium,2024-01-25,18
175,2430,2024-01-25 18:09:00,cart,1868,Beauty,362,Mobile,Returning,Medium,2024-01-25,18
1002,2431,2024-01-27 02:29:00,view,1423,Fashion,88,Mobile,New,Low,2024-01-27,2
1002,2431,2024-01-27 02:31:00,cart,1423,Fashion,88,Mobile,New,Low,2024-01-27,2
1002,2431,2024-01-27 02:34:00,checkout,1423,Fashion,88,Mobile,New,Low,2024-01-27,2
1002,2431,2024-01-27 02:37:00,purchase,1423,Fashion,88,Mobile,New,Low,2024-01-27,2
449,2432,2024-01-28 18:07:00,view,1523,Home,269,Desktop,New,Medium,2024-01-28,18
1949,2433,2024-01-05 15:57:00,view,1595,Electronics,781,Mobile,New,High,2024-01-05,15
1949,2433,2024-01-05 16:00:00,cart,1595,Electronics,781,Mobile,New,High,2024-01-05,16
1949,2433,2024-01-05 16:02:00,checkout,1595,Electronics,781,Mobile,New,High,2024-01-05,16
1949,2433,2024-01-05 16:03:00,purchase,1595,Electronics,781,Mobile,New,High,2024-01-05,16
946,2434,2024-01-02 02:33:00,view,1568,Beauty,156,Desktop,New,Medium,2024-01-02,2
1378,2435,2024-01-15 23:13:00,view,1529,Fashion,913,Mobile,New,High,2024-01-15,23
1523,2436,2024-01-27 15:20:00,view,1113,Electronics,864,Desktop,New,High,2024-01-27,15
1523,2436,2024-01-27 15:22:00,cart,1113,Electronics,864,Desktop,New,High,2024-01-27,15
1523,2436,2024-01-27 15:24:00,checkout,1113,Electronics,864,Desktop,New,High,2024-01-27,15
1523,2436,2024-01-27 15:25:00,purchase,1113,Electronics,864,Desktop,New,High,2024-01-27,15
141,2437,2024-01-18 18:24:00,view,1483,Beauty,520,Mobile,Returning,High,2024-01-18,18
758,2438,2024-01-16 17:08:00,view,1902,Fashion,987,Mobile,New,High,2024-01-16,17
1921,2439,2024-01-07 22:19:00,view,1391,Home,622,Mobile,Returning,High,2024-01-07,22
1921,2439,2024-01-07 22:21:00,cart,1391,Home,622,Mobile,Returning,High,2024-01-07,22
930,2440,2024-02-02 20:07:00,view,1508,Fashion,125,Desktop,New,Medium,2024-02-02,20
930,2440,2024-02-02 20:11:00,cart,1508,Fashion,125,Desktop,New,Medium,2024-02-02,20
930,2440,2024-02-02 20:14:00,checkout,1508,Fashion,125,Desktop,New,Medium,2024-02-02,20
930,2440,2024-02-02 20:16:00,purchase,1508,Fashion,125,Desktop,New,Medium,2024-02-02,20
93,2441,2024-01-29 21:18:00,view,1168,Home,349,Mobile,Returning,Medium,2024-01-29,21
1968,2442,2024-01-29 02:59:00,view,1471,Fashion,701,Mobile,New,High,2024-01-29,2
1968,2442,2024-01-29 03:00:00,cart,1471,Fashion,701,Mobile,New,High,2024-01-29,3
1968,2442,2024-01-29 03:03:00,checkout,1471,Fashion,701,Mobile,New,High,2024-01-29,3
1968,2442,2024-01-29 03:06:00,purchase,1471,Fashion,701,Mobile,New,High,2024-01-29,3
239,2443,2024-02-01 08:35:00,view,1310,Home,954,Desktop,Returning,High,2024-02-01,8
205,2444,2024-01-22 09:59:00,view,1028,Beauty,962,Desktop,Returning,High,2024-01-22,9
560,2445,2024-01-14 03:00:00,view,1393,Beauty,82,Desktop,Returning,Low,2024-01-14,3
560,2445,2024-01-14 03:02:00,cart,1393,Beauty,82,Desktop,Returning,Low,2024-01-14,3
560,2445,2024-01-14 03:06:00,checkout,1393,Beauty,82,Desktop,Returning,Low,2024-01-14,3
1457,2446,2024-01-14 19:43:00,view,1964,Beauty,333,Tablet,Returning,Medium,2024-01-14,19
245,2447,2024-01-20 16:42:00,view,1196,Electronics,704,Mobile,New,High,2024-01-20,16
832,2448,2024-01-29 00:02:00,view,1384,Fashion,986,Mobile,New,High,2024-01-29,0
832,2448,2024-01-29 00:06:00,cart,1384,Fashion,986,Mobile,New,High,2024-01-29,0
832,2448,2024-01-29 00:08:00,checkout,1384,Fashion,986,Mobile,New,High,2024-01-29,0
832,2448,2024-01-29 00:10:00,purchase,1384,Fashion,986,Mobile,New,High,2024-01-29,0
1341,2449,2024-01-14 12:26:00,view,1974,Fashion,256,Desktop,New,Medium,2024-01-14,12
1341,2449,2024-01-14 12:27:00,cart,1974,Fashion,256,Desktop,New,Medium,2024-01-14,12
925,2450,2024-01-14 14:40:00,view,1271,Beauty,162,Desktop,New,Medium,2024-01-14,14
925,2450,2024-01-14 14:41:00,cart,1271,Beauty,162,Desktop,New,Medium,2024-01-14,14
925,2450,2024-01-14 14:45:00,checkout,1271,Beauty,162,Desktop,New,Medium,2024-01-14,14
925,2450,2024-01-14 14:48:00,purchase,1271,Beauty,162,Desktop,New,Medium,2024-01-14,14
295,2451,2024-02-02 05:16:00,view,1394,Electronics,261,Mobile,New,Medium,2024-02-02,5
295,2451,2024-02-02 05:20:00,cart,1394,Electronics,261,Mobile,New,Medium,2024-02-02,5
295,2451,2024-02-02 05:24:00,checkout,1394,Electronics,261,Mobile,New,Medium,2024-02-02,5
295,2451,2024-02-02 05:26:00,purchase,1394,Electronics,261,Mobile,New,Medium,2024-02-02,5
640,2452,2024-01-24 23:45:00,view,1574,Electronics,487,Mobile,New,Medium,2024-01-24,23
856,2453,2024-02-01 04:28:00,view,1032,Fashion,246,Desktop,New,Medium,2024-02-01,4
856,2453,2024-02-01 04:29:00,cart,1032,Fashion,246,Desktop,New,Medium,2024-02-01,4
856,2453,2024-02-01 04:32:00,checkout,1032,Fashion,246,Desktop,New,Medium,2024-02-01,4
856,2453,2024-02-01 04:33:00,purchase,1032,Fashion,246,Desktop,New,Medium,2024-02-01,4
1306,2454,2024-01-18 21:10:00,view,1649,Beauty,808,Mobile,Returning,High,2024-01-18,21
17,2455,2024-01-31 22:19:00,view,1284,Beauty,760,Mobile,New,High,2024-01-31,22
17,2455,2024-01-31 22:22:00,cart,1284,Beauty,760,Mobile,New,High,2024-01-31,22
17,2455,2024-01-31 22:25:00,checkout,1284,Beauty,760,Mobile,New,High,2024-01-31,22
17,2455,2024-01-31 22:28:00,purchase,1284,Beauty,760,Mobile,New,High,2024-01-31,22
71,2456,2024-01-04 11:09:00,view,1437,Fashion,651,Mobile,Returning,High,2024-01-04,11
71,2456,2024-01-04 11:13:00,cart,1437,Fashion,651,Mobile,Returning,High,2024-01-04,11
1293,2457,2024-01-04 23:32:00,view,1021,Electronics,139,Mobile,New,Medium,2024-01-04,23
1349,2458,2024-01-25 17:59:00,view,1531,Electronics,144,Desktop,Returning,Medium,2024-01-25,17
1818,2459,2024-01-03 00:50:00,view,1031,Fashion,139,Mobile,Returning,Medium,2024-01-03,0
1818,2459,2024-01-03 00:51:00,cart,1031,Fashion,139,Mobile,Returning,Medium,2024-01-03,0
1818,2459,2024-01-03 00:52:00,checkout,1031,Fashion,139,Mobile,Returning,Medium,2024-01-03,0
1818,2459,2024-01-03 00:53:00,purchase,1031,Fashion,139,Mobile,Returning,Medium,2024-01-03,0
305,2460,2024-01-27 00:09:00,view,1982,Electronics,366,Desktop,Returning,Medium,2024-01-27,0
305,2460,2024-01-27 00:10:00,cart,1982,Electronics,366,Desktop,Returning,Medium,2024-01-27,0
305,2460,2024-01-27 00:14:00,checkout,1982,Electronics,366,Desktop,Returning,Medium,2024-01-27,0
305,2460,2024-01-27 00:17:00,purchase,1982,Electronics,366,Desktop,Returning,Medium,2024-01-27,0
1475,2461,2024-02-03 12:02:00,view,1033,Electronics,900,Mobile,New,High,2024-02-03,12
1475,2461,2024-02-03 12:05:00,cart,1033,Electronics,900,Mobile,New,High,2024-02-03,12
1475,2461,2024-02-03 12:07:00,checkout,1033,Electronics,900,Mobile,New,High,2024-02-03,12
1475,2461,2024-02-03 12:10:00,purchase,1033,Electronics,900,Mobile,New,High,2024-02-03,12
1031,2462,2024-02-01 05:17:00,view,1495,Electronics,156,Mobile,New,Medium,2024-02-01,5
1031,2462,2024-02-01 05:20:00,cart,1495,Electronics,156,Mobile,New,Medium,2024-02-01,5
1338,2463,2024-01-09 12:37:00,view,1375,Fashion,137,Desktop,Returning,Medium,2024-01-09,12
1338,2463,2024-01-09 12:40:00,cart,1375,Fashion,137,Desktop,Returning,Medium,2024-01-09,12
817,2464,2024-01-16 22:10:00,view,1082,Beauty,965,Mobile,New,High,2024-01-16,22
817,2464,2024-01-16 22:13:00,cart,1082,Beauty,965,Mobile,New,High,2024-01-16,22
817,2464,2024-01-16 22:16:00,checkout,1082,Beauty,965,Mobile,New,High,2024-01-16,22
817,2464,2024-01-16 22:19:00,purchase,1082,Beauty,965,Mobile,New,High,2024-01-16,22
1127,2465,2024-01-31 14:40:00,view,1683,Home,371,Mobile,New,Medium,2024-01-31,14
821,2466,2024-02-01 15:14:00,view,1191,Beauty,996,Mobile,Returning,High,2024-02-01,15
821,2466,2024-02-01 15:15:00,cart,1191,Beauty,996,Mobile,Returning,High,2024-02-01,15
821,2466,2024-02-01 15:19:00,checkout,1191,Beauty,996,Mobile,Returning,High,2024-02-01,15
821,2466,2024-02-01 15:23:00,purchase,1191,Beauty,996,Mobile,Returning,High,2024-02-01,15
193,2467,2024-01-29 22:48:00,view,1194,Electronics,878,Mobile,Returning,High,2024-01-29,22
1777,2468,2024-01-29 00:47:00,view,1870,Beauty,591,Mobile,Returning,High,2024-01-29,0
1598,2469,2024-01-21 10:48:00,view,1023,Home,117,Desktop,New,Medium,2024-01-21,10
1598,2469,2024-01-21 10:52:00,cart,1023,Home,117,Desktop,New,Medium,2024-01-21,10
1598,2469,2024-01-21 10:56:00,checkout,1023,Home,117,Desktop,New,Medium,2024-01-21,10
1598,2469,2024-01-21 11:00:00,purchase,1023,Home,117,Desktop,New,Medium,2024-01-21,11
529,2470,2024-01-28 02:34:00,view,1734,Fashion,510,Desktop,New,High,2024-01-28,2
171,2471,2024-01-30 23:59:00,view,1702,Electronics,339,Desktop,Returning,Medium,2024-01-30,23
171,2471,2024-01-31 00:03:00,cart,1702,Electronics,339,Desktop,Returning,Medium,2024-01-31,0
171,2471,2024-01-31 00:05:00,checkout,1702,Electronics,339,Desktop,Returning,Medium,2024-01-31,0
171,2471,2024-01-31 00:09:00,purchase,1702,Electronics,339,Desktop,Returning,Medium,2024-01-31,0
1561,2472,2024-01-19 13:17:00,view,1963,Fashion,694,Mobile,New,High,2024-01-19,13
1561,2472,2024-01-19 13:19:00,cart,1963,Fashion,694,Mobile,New,High,2024-01-19,13
1561,2472,2024-01-19 13:22:00,checkout,1963,Fashion,694,Mobile,New,High,2024-01-19,13
1561,2472,2024-01-19 13:26:00,purchase,1963,Fashion,694,Mobile,New,High,2024-01-19,13
251,2473,2024-01-08 07:32:00,view,1095,Electronics,715,Mobile,New,High,2024-01-08,7
251,2473,2024-01-08 07:35:00,cart,1095,Electronics,715,Mobile,New,High,2024-01-08,7
251,2473,2024-01-08 07:37:00,checkout,1095,Electronics,715,Mobile,New,High,2024-01-08,7
251,2473,2024-01-08 07:38:00,purchase,1095,Electronics,715,Mobile,New,High,2024-01-08,7
1789,2474,2024-01-16 19:34:00,view,1888,Fashion,401,Mobile,New,Medium,2024-01-16,19
1411,2475,2024-02-02 06:57:00,view,1565,Fashion,101,Mobile,New,Medium,2024-02-02,6
1231,2476,2024-01-20 16:43:00,view,1472,Beauty,237,Mobile,Returning,Medium,2024-01-20,16
1231,2476,2024-01-20 16:46:00,cart,1472,Beauty,237,Mobile,Returning,Medium,2024-01-20,16
1231,2476,2024-01-20 16:50:00,checkout,1472,Beauty,237,Mobile,Returning,Medium,2024-01-20,16
1231,2476,2024-01-20 16:51:00,purchase,1472,Beauty,237,Mobile,Returning,Medium,2024-01-20,16
541,2477,2024-01-28 18:28:00,view,1542,Beauty,110,Mobile,Returning,Medium,2024-01-28,18
1653,2478,2024-01-19 16:51:00,view,1089,Electronics,667,Tablet,New,High,2024-01-19,16
1653,2478,2024-01-19 16:54:00,cart,1089,Electronics,667,Tablet,New,High,2024-01-19,16
416,2479,2024-01-06 02:47:00,view,1631,Beauty,887,Mobile,New,High,2024-01-06,2
416,2479,2024-01-06 02:49:00,cart,1631,Beauty,887,Mobile,New,High,2024-01-06,2
416,2479,2024-01-06 02:50:00,checkout,1631,Beauty,887,Mobile,New,High,2024-01-06,2
416,2479,2024-01-06 02:52:00,purchase,1631,Beauty,887,Mobile,New,High,2024-01-06,2
794,2480,2024-01-25 15:34:00,view,1995,Electronics,416,Mobile,Returning,Medium,2024-01-25,15
1404,2481,2024-02-02 19:44:00,view,1638,Fashion,833,Desktop,Returning,High,2024-02-02,19
1404,2481,2024-02-02 19:47:00,cart,1638,Fashion,833,Desktop,Returning,High,2024-02-02,19
1404,2481,2024-02-02 19:48:00,checkout,1638,Fashion,833,Desktop,Returning,High,2024-02-02,19
1404,2481,2024-02-02 19:51:00,purchase,1638,Fashion,833,Desktop,Returning,High,2024-02-02,19
1168,2482,2024-01-16 12:54:00,view,1468,Electronics,476,Mobile,New,Medium,2024-01-16,12
25,2483,2024-01-11 23:31:00,view,1269,Home,728,Desktop,New,High,2024-01-11,23
25,2483,2024-01-11 23:32:00,cart,1269,Home,728,Desktop,New,High,2024-01-11,23
25,2483,2024-01-11 23:33:00,checkout,1269,Home,728,Desktop,New,High,2024-01-11,23
1846,2484,2024-01-08 11:26:00,view,1575,Beauty,36,Desktop,New,Low,2024-01-08,11
668,2485,2024-01-28 04:32:00,view,1680,Beauty,226,Desktop,New,Medium,2024-01-28,4
668,2485,2024-01-28 04:36:00,cart,1680,Beauty,226,Desktop,New,Medium,2024-01-28,4
1097,2486,2024-01-18 15:22:00,view,1084,Beauty,613,Mobile,New,High,2024-01-18,15
632,2487,2024-02-04 03:32:00,view,1449,Fashion,641,Desktop,Returning,High,2024-02-04,3
1848,2488,2024-01-11 05:37:00,view,1088,Home,896,Mobile,New,High,2024-01-11,5
1848,2488,2024-01-11 05:41:00,cart,1088,Home,896,Mobile,New,High,2024-01-11,5
1857,2489,2024-01-17 15:30:00,view,1523,Fashion,280,Desktop,Returning,Medium,2024-01-17,15
1857,2489,2024-01-17 15:32:00,cart,1523,Fashion,280,Desktop,Returning,Medium,2024-01-17,15
1857,2489,2024-01-17 15:33:00,checkout,1523,Fashion,280,Desktop,Returning,Medium,2024-01-17,15
1857,2489,2024-01-17 15:37:00,purchase,1523,Fashion,280,Desktop,Returning,Medium,2024-01-17,15
1117,2490,2024-01-02 06:20:00,view,1811,Beauty,337,Mobile,New,Medium,2024-01-02,6
